14:59:30.481 [main] INFO  com.alipay.sofa.jraft.rhea.util.concurrent.NamedThreadFactory - Creates new Thread[parallel-kv-executor #6,5,main].
14:59:30.481 [parallel-kv-executor #4] INFO  com.alipay.sofa.jraft.rhea.util.concurrent.disruptor.TaskHandler - Task handler on start: parallel-kv-executor #4.
14:59:30.482 [main] INFO  com.alipay.sofa.jraft.rhea.util.concurrent.NamedThreadFactory - Creates new Thread[parallel-kv-executor #7,5,main].
14:59:30.481 [parallel-kv-executor #5] INFO  com.alipay.sofa.jraft.rhea.util.concurrent.disruptor.TaskHandler - Task handler on start: parallel-kv-executor #5.
14:59:30.482 [parallel-kv-executor #6] INFO  com.alipay.sofa.jraft.rhea.util.concurrent.disruptor.TaskHandler - Task handler on start: parallel-kv-executor #6.
14:59:30.482 [parallel-kv-executor #7] INFO  com.alipay.sofa.jraft.rhea.util.concurrent.disruptor.TaskHandler - Task handler on start: parallel-kv-executor #7.
14:59:30.488 [main] INFO  com.alipay.sofa.jraft.rhea.util.concurrent.NamedThreadFactory - Creates new Thread[get_batching #0,5,main].
14:59:30.490 [main] INFO  com.alipay.sofa.jraft.rhea.util.concurrent.NamedThreadFactory - Creates new Thread[get_batching_only_safe #0,5,main].
14:59:30.493 [main] INFO  com.alipay.sofa.jraft.rhea.util.concurrent.NamedThreadFactory - Creates new Thread[put_batching #0,5,main].
14:59:30.493 [main] INFO  com.alipay.sofa.jraft.rhea.client.DefaultRheaKVStore - [DefaultRheaKVStore] start successfully, options: RheaKVStoreOptions{clusterId=0, clusterName='default-group-cluster', placementDriverOptions=PlacementDriverOptions{fake=true, cliOptions=null, pdRpcOptions=null, pdGroupId='null', regionRouteTableOptionsList=null, initialServerList='127.0.0.1:8891,127.0.0.1:8892,127.0.0.1:8893', initialPdServerList='null'}, storeEngineOptions=StoreEngineOptions{storageType=Memory, rocksDBOptions=null, memoryDBOptions=MemoryDBOptions{keysPerSegment=4096}, raftDataPath='/Users/sig/Desktop/code/exchange/seq/data/1', serverAddress=127.0.0.1:8991, commonNodeOptions=NodeOptions [electionTimeoutMs=1000, leaderLeaseTimeRatio=90, snapshotIntervalSecs=3600, catchupMargin=1000, initialConf=, fsm=null, logUri=null, raftMetaUri=null, snapshotUri=null, filterBeforeCopyRemote=false, disableCli=false, timerPoolSize=20, cliRpcThreadPoolSize=8, raftRpcThreadPoolSize=48, enableMetrics=false, snapshotThrottle=null, serviceFactory=com.alipay.sofa.jraft.core.DefaultJRaftServiceFactory@3300f4fd, electionPriority=-1, decayPriorityGap=10, raftOptions=RaftOptions{maxByteCountPerRpc=131072, fileCheckHole=false, maxEntriesSize=1024, maxBodySize=524288, maxAppendBufferSize=262144, maxElectionDelayMs=1000, electionHeartbeatFactor=10, applyBatch=32, sync=true, syncMeta=false, openStatistics=true, replicatorPipeline=true, maxReplicatorInflightMsgs=256, disruptorBufferSize=16384, disruptorPublishEventWaitTimeoutSecs=10, enableLogEntryChecksum=false, readOnlyOptions=ReadOnlySafe}], regionEngineOptionsList=[RegionEngineOptions{regionId=-1, startKey='null', startKeyBytes=null, endKey='null', endKeyBytes=null, raftGroupId='default-group-cluster--1', raftDataPath='/Users/sig/Desktop/code/exchange/seq/data/1/raft_data_region_-1_8991', nodeOptions=NodeOptions [electionTimeoutMs=1000, leaderLeaseTimeRatio=90, snapshotIntervalSecs=3600, catchupMargin=1000, initialConf=127.0.0.1:8891,127.0.0.1:8892,127.0.0.1:8893, fsm=com.alipay.sofa.jraft.rhea.storage.KVStoreStateMachine@61e94def, logUri=/Users/sig/Desktop/code/exchange/seq/data/1/raft_data_region_-1_8991/log, raftMetaUri=/Users/sig/Desktop/code/exchange/seq/data/1/raft_data_region_-1_8991/meta, snapshotUri=/Users/sig/Desktop/code/exchange/seq/data/1/raft_data_region_-1_8991/snapshot, filterBeforeCopyRemote=false, disableCli=false, timerPoolSize=20, cliRpcThreadPoolSize=8, raftRpcThreadPoolSize=48, enableMetrics=true, snapshotThrottle=null, serviceFactory=com.alipay.sofa.jraft.core.DefaultJRaftServiceFactory@3300f4fd, electionPriority=-1, decayPriorityGap=10, raftOptions=RaftOptions{maxByteCountPerRpc=131072, fileCheckHole=false, maxEntriesSize=1024, maxBodySize=524288, maxAppendBufferSize=262144, maxElectionDelayMs=1000, electionHeartbeatFactor=10, applyBatch=32, sync=true, syncMeta=false, openStatistics=true, replicatorPipeline=true, maxReplicatorInflightMsgs=256, disruptorBufferSize=16384, disruptorPublishEventWaitTimeoutSecs=10, enableLogEntryChecksum=false, readOnlyOptions=ReadOnlySafe}], serverAddress=127.0.0.1:8991, initialServerList='127.0.0.1:8891,127.0.0.1:8892,127.0.0.1:8893', metricsReportPeriod=300}], initialServerList='127.0.0.1:8891,127.0.0.1:8892,127.0.0.1:8893', heartbeatOptions=null, useSharedRpcExecutor=false, readIndexCoreThreads=32, leaderStateTriggerCoreThreads=4, snapshotCoreThreads=1, snapshotMaxThreads=32, cliRpcCoreThreads=32, raftRpcCoreThreads=64, kvRpcCoreThreads=64, metricsReportPeriod=300, leastKeysOnSplit=10000}, initialServerList='127.0.0.1:8891,127.0.0.1:8892,127.0.0.1:8893', onlyLeaderRead=true, rpcOptions=RpcOptions{callbackExecutorCorePoolSize=32, callbackExecutorMaximumPoolSize=64, callbackExecutorQueueCapacity=512, rpcTimeoutMillis=5000}, failoverRetries=2, futureTimeoutMillis=5000, useParallelKVExecutor=true, batchingOptions=BatchingOptions{allowBatching=true, batchSize=100, bufSize=8192, maxWriteBytes=32768, maxReadBytes=1024}}.
